[2026-05-13--23-15-58 INFO actix_server::builder] starting 5 workers
[2026-05-13--23-15-58 INFO actix_server::server] Tokio runtime found; starting in existing Tokio runtime
[2026-05-13--23-15-58 INFO actix_server::server] starting service: "actix-web-service-127.0.0.1:18488", workers: 5, listening on: 127.0.0.1:18488
[2026-05-13--23-15-59 INFO parity_ws] Listening for new connections on 127.0.0.1:8900.
[2026-05-13--23-17-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-56 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-56 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-57 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-57 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-57 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-57 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-57 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-57 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-57 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-57 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-57 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-57 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-58 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-58 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-58 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-58 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-58 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-58 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-58 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-58 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-58 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-58 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-58 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-58 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-59 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-59 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-59 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-59 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-59 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-59 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-59 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-59 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-59 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-17-59 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-00 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-00 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-00 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-00 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-00 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-00 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-00 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-00 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-00 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-00 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-00 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-00 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-01 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-01 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-01 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-01 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-01 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-01 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-01 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-01 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-01 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-01 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-01 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-01 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-02 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-02 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-02 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-02 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-02 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-02 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-02 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-02 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-02 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-02 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-02 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-29 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-29 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-29 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-29 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-29 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-30 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-30 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-30 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-30 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-30 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-30 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-30 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-30 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-30 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-30 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-31 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-31 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-31 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-31 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-31 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-31 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-31 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-31 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-31 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-32 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-32 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-32 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-32 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-32 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-32 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-32 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-32 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-32 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-32 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-33 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-33 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-33 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-33 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-33 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-33 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-33 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-33 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-34 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-34 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-34 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-34 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-34 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-34 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-34 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-34 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-34 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--23-18-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
